OTU_id,lineage,kingdom,genus,species
136687,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|08|Gonyaulacaceae|Alexandrium_01,Eukaryota,Alexandrium,NA
1756743,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|46|Blastodiniaceae|Blastodinium_06|sp.,Eukaryota,Blastodinium,NA
82413,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
1771452,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
1774436,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02,Eukaryota,Protoperidinium,NA
196711,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02|sp.,Eukaryota,Protoperidinium,NA
22010,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|23|Gonyaulacaceae|Alexandrium_02|affine,Eukaryota,Alexandrium,NA
8902,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Acrosphaera|Acrosphaera+sp.,Eukaryota,Acrosphaera,sp.
147852,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros+rostratus,Eukaryota,Chaetoceros,rostratus
214552,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros+sp.,Eukaryota,Chaetoceros,sp.
1803185,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
130906,Eukaryota|Excavata|Discoba|Euglenozoa|Diplonemea|Diplonemea_X|Rhynchopus|Rhynchopus+sp.,Eukaryota,Rhynchopus,sp.
33827,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
1811670,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
1811871,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
1817039,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros+rostratus,Eukaryota,Chaetoceros,rostratus
1820183,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Acrosphaera|Acrosphaera+sp.,Eukaryota,Acrosphaera,sp.
66020,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+serpentinum,Eukaryota,Collozoum,serpentinum
19129,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+inerme,Eukaryota,Collozoum,inerme
188272,Eukaryota|Archaeplastida|Chlorophyta|Pedinophyceae|Pedinomonadales|Pedinomonadales_X|Pedinomonas|Pedinomonas+minor,Eukaryota,Pedinomonas,minor
17906,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros+rostratus,Eukaryota,Chaetoceros,rostratus
1835210,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros+muellerii,Eukaryota,Chaetoceros,muellerii
1836004,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Acrosphaera|Acrosphaera+sp.,Eukaryota,Acrosphaera,sp.
109779,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|46|Blastodiniaceae|Blastodinium_06|mangini,Eukaryota,Blastodinium,NA
1845573,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|23|Gonyaulacaceae|Alexandrium_02|affine,Eukaryota,Alexandrium,NA
199582,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|12|Blastodiniaceae|Blastodinium_02|inornatum,Eukaryota,Blastodinium,NA
22595,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
1853013,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
220043,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|46|Blastodiniaceae|Blastodinium_06|sp.,Eukaryota,Blastodinium,NA
237481,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02,Eukaryota,Protoperidinium,NA
1858865,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Acrosphaera|Acrosphaera+sp.,Eukaryota,Acrosphaera,sp.
148846,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Cyclopoida|Corycaeus|Corycaeus+speciosus,Eukaryota,Corycaeus,speciosus
211781,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+pelagicum,Eukaryota,Collozoum,pelagicum
1870144,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+inerme,Eukaryota,Collozoum,inerme
17428,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Suessiales|03|Suessiaceae|Pelagodinium|beii,Eukaryota,Pelagodinium,NA
1874180,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
1874947,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum,Eukaryota,Collozoum,NA
1877523,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02|divergens,Eukaryota,Protoperidinium,NA
148685,Eukaryota|Hacrobia|Haptophyta|Prymnesiophyceae|Phaeocystales|Phaeocystaceae|Phaeocystis,Eukaryota,Phaeocystis,NA
99941,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02|sp.,Eukaryota,Protoperidinium,NA
170553,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
1889720,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Acartia|Acartia+negligens,Eukaryota,Acartia,negligens
13803,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gymnodiniales|45|Kareniaceae_34|Karlodinium_14|micrum,Eukaryota,Karlodinium,NA
94690,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collosphaera|Collosphaera+globularis-huxleyi,Eukaryota,Collosphaera,globularis-huxleyi
1900770,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Thalassiosira,Eukaryota,Thalassiosira,NA
47403,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+inerme,Eukaryota,Collozoum,inerme
1901336,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02,Eukaryota,Protoperidinium,NA
1905917,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|19|Blastodiniaceae|Blastodinium_03|sp.,Eukaryota,Blastodinium,NA
1909554,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|12|Blastodiniaceae|Blastodinium_02|inornatum,Eukaryota,Blastodinium,NA
55774,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02|divergens,Eukaryota,Protoperidinium,NA
13879,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|23|Blastodiniaceae|Blastodinium_04|galatheanum,Eukaryota,Blastodinium,NA
56844,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Prorocentrales|12|Prorocentraceae|Prorocentrum_12,Eukaryota,Prorocentrum,NA
107681,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+amoeboides,Eukaryota,Collozoum,amoeboides
1925268,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+pelagicum,Eukaryota,Collozoum,pelagicum
158277,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Thalassiosira|Thalassiosira+punctigera,Eukaryota,Thalassiosira,punctigera
3089,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|12|Blastodiniaceae|Blastodinium_02|spinulosum,Eukaryota,Blastodinium,NA
1931944,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Euchaeta,Eukaryota,Euchaeta,NA
94289,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Subeucalanus,Eukaryota,Subeucalanus,NA
200977,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02|sp.,Eukaryota,Protoperidinium,NA
63538,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Acrosphaera|Acrosphaera+sp.,Eukaryota,Acrosphaera,sp.
1943052,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|12|Blastodiniaceae|Blastodinium_02|inornatum,Eukaryota,Blastodinium,NA
231303,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Metridia,Eukaryota,Metridia,NA
19990,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Acrosphaera|Acrosphaera+sp.,Eukaryota,Acrosphaera,sp.
1952046,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|23|Gonyaulacaceae|Alexandrium_02,Eukaryota,Alexandrium,NA
1953291,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gymnodiniales|54|Gymnodiniaceae|Gymnodinium_08|impudicum,Eukaryota,Gymnodinium,NA
1956716,Eukaryota|Opisthokonta|Metazoa|Urochordata|Urochordata_X|Appendicularia|Oikopleura|Oikopleura+dioica,Eukaryota,Oikopleura,dioica
94365,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+amoeboides,Eukaryota,Collozoum,amoeboides
29074,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
152217,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+serpentinum,Eukaryota,Collozoum,serpentinum
1971079,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum,Eukaryota,Collozoum,NA
230363,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros+rostratus,Eukaryota,Chaetoceros,rostratus
175107,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|21|Peridiniaceae|Peridinium_03,Eukaryota,Peridinium,NA
1978253,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+amoeboides,Eukaryota,Collozoum,amoeboides
75345,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|14|Gonyaulacaceae|Gonyaulax_02|spinifera,Eukaryota,Gonyaulax,NA
64997,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+amoeboides,Eukaryota,Collozoum,amoeboides
1985370,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
113922,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
1987038,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Subeucalanus,Eukaryota,Subeucalanus,NA
1997142,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
1997787,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Radial-centric-basal-Coscinodiscophyceae|Rhizosolenia|Rhizosolenia+shrubsolei,Eukaryota,Rhizosolenia,shrubsolei
1999735,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
2004803,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Metridia,Eukaryota,Metridia,NA
2010094,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
2014924,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|12|Blastodiniaceae|Blastodinium_02|inornatum,Eukaryota,Blastodinium,NA
53579,Eukaryota|Archaeplastida|Chlorophyta|Pedinophyceae|Pedinomonadales|Pedinomonadales_X|Pedinomonas|Pedinomonas+minor,Eukaryota,Pedinomonas,minor
2021598,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Thalassiosira,Eukaryota,Thalassiosira,NA
2021651,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|21|Peridiniaceae|Peridinium_03,Eukaryota,Peridinium,NA
167217,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|08|Gonyaulacaceae|Alexandrium_01,Eukaryota,Alexandrium,NA
2028107,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|26|Blastodiniaceae|Blastodinium_05|oviforme,Eukaryota,Blastodinium,NA
2033123,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
2036043,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
2047437,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Acrosphaera|Acrosphaera+sp.,Eukaryota,Acrosphaera,sp.
2048618,Eukaryota|Archaeplastida|Chlorophyta|Pedinophyceae|Pedinomonadales|Pedinomonadales_X|Pedinomonas|Pedinomonas+minor,Eukaryota,Pedinomonas,minor
215874,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Metridia,Eukaryota,Metridia,NA
112356,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
120958,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
2067295,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|17|Peridiniaceae|Scrippsiella_06|sp.,Eukaryota,Scrippsiella,NA
2068559,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|46|Blastodiniaceae|Blastodinium_06|sp.,Eukaryota,Blastodinium,NA
2069334,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Prorocentrales|03|Prorocentraceae|Prorocentrum_03|levis,Eukaryota,Prorocentrum,NA
2070449,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collosphaera|Collosphaera+globularis-huxleyi,Eukaryota,Collosphaera,globularis-huxleyi
24600,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|12|Blastodiniaceae|Blastodinium_02|inornatum,Eukaryota,Blastodinium,NA
2073499,Eukaryota|Archaeplastida|Chlorophyta|Pedinophyceae|Pedinomonadales|Pedinomonadales_X|Pedinomonas|Pedinomonas+minor,Eukaryota,Pedinomonas,minor
148497,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collosphaera|Collosphaera+globularis-huxleyi,Eukaryota,Collosphaera,globularis-huxleyi
15531,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Acrosphaera|Acrosphaera+sp.,Eukaryota,Acrosphaera,sp.
57794,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Euchaeta,Eukaryota,Euchaeta,NA
2081223,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+amoeboides,Eukaryota,Collozoum,amoeboides
104543,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gymnodiniales|45|Kareniaceae_34|Karlodinium_14|micrum,Eukaryota,Karlodinium,NA
207502,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Cyclopoida|Corycaeus|Corycaeus+speciosus,Eukaryota,Corycaeus,speciosus
2091988,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
103210,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collosphaera|Collosphaera+globularis-huxleyi,Eukaryota,Collosphaera,globularis-huxleyi
2095362,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|21|Peridiniaceae|Peridinium_03,Eukaryota,Peridinium,NA
2097147,Eukaryota|Archaeplastida|Chlorophyta|Pyramimonadales|Pyramimonadales_X|Pyramimonadales_XX|Halosphaera|Halosphaera+sp.,Eukaryota,Halosphaera,sp.
109349,Eukaryota|Rhizaria|Cercozoa|Filosa-Phaeodarea|Phaeocystida|Aulacanthidae|Aulacantha|Aulacantha+scolymantha,Eukaryota,Aulacantha,scolymantha
155723,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Euchaeta,Eukaryota,Euchaeta,NA
2105361,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+serpentinum,Eukaryota,Collozoum,serpentinum
227930,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|16|Peridiniaceae|Scrippsiella_02|sp.,Eukaryota,Scrippsiella,NA
187481,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum,Eukaryota,Collozoum,NA
88790,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Thalassiosira,Eukaryota,Thalassiosira,NA
88380,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gymnodiniales|53|Gymnodiniaceae|Gyrodinium_05,Eukaryota,Gyrodinium,NA
40465,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros+sp.,Eukaryota,Chaetoceros,sp.
2120488,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Cyclopoida|Corycaeus|Corycaeus+speciosus,Eukaryota,Corycaeus,speciosus
2122464,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|46|Blastodiniaceae|Blastodinium_06|sp.,Eukaryota,Blastodinium,NA
122223,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02|elegans,Eukaryota,Protoperidinium,NA
52428,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|46|Blastodiniaceae|Blastodinium_06|sp.,Eukaryota,Blastodinium,NA
83495,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Subeucalanus|Subeucalanus+mucronatus,Eukaryota,Subeucalanus,mucronatus
2152116,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Dinophysiales|03|Dinophysiaceae|Phalacroma_02|sp.,Eukaryota,Phalacroma,NA
2154608,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collosphaera|Collosphaera+globularis-huxleyi,Eukaryota,Collosphaera,globularis-huxleyi
2157765,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|16|Peridiniaceae|Scrippsiella_01|trochoidea,Eukaryota,Scrippsiella,NA
28923,Eukaryota|Rhizaria|Cercozoa|Filosa-Phaeodarea|Phaeocystida|Aulacanthidae|Aulacantha|Aulacantha+scolymantha,Eukaryota,Aulacantha,scolymantha
69985,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|05|Blastodiniaceae|Blastodinium_01|contortum,Eukaryota,Blastodinium,NA
2161866,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+amoeboides,Eukaryota,Collozoum,amoeboides
2162313,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|08|Gonyaulacaceae|Alexandrium_01,Eukaryota,Alexandrium,NA
2167489,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Cyclopoida|Oithona|Oithona+sp.,Eukaryota,Oithona,sp.
6517,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|02|Protoperidiniaceae|Protoperidinium_02|pellucidum,Eukaryota,Protoperidinium,NA
202996,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
101956,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Acartia|Acartia+negligens,Eukaryota,Acartia,negligens
145136,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Acrosphaera|Acrosphaera+sp.,Eukaryota,Acrosphaera,sp.
2179941,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gymnodiniales|28|Gymnodiniaceae|Gymnodinium_06,Eukaryota,Gymnodinium,NA
38604,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collosphaera|Collosphaera+globularis-huxleyi,Eukaryota,Collosphaera,globularis-huxleyi
193592,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|16|Gonyaulacaceae|Gonyaulax_04|sp.,Eukaryota,Gonyaulax,NA
185221,Eukaryota|Opisthokonta|Metazoa|Arthropoda|Crustacea|Maxillopoda|Copepoda|Calanoida|Metridia,Eukaryota,Metridia,NA
218875,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+pelagicum,Eukaryota,Collozoum,pelagicum
2192789,Eukaryota|Archaeplastida|Chlorophyta|Pedinophyceae|Pedinomonadales|Pedinomonadales_X|Pedinomonas|Pedinomonas+minor,Eukaryota,Pedinomonas,minor
35329,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
86856,Eukaryota|Archaeplastida|Chlorophyta|Pedinophyceae|Pedinomonadales|Pedinomonadales_X|Pedinomonas|Pedinomonas+minor,Eukaryota,Pedinomonas,minor
2198978,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|05|Blastodiniaceae|Blastodinium_01|contortum,Eukaryota,Blastodinium,NA
5121,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|05|Blastodiniaceae|Blastodinium_01|contortum,Eukaryota,Blastodinium,NA
2203926,Eukaryota|Stramenopiles|Stramenopiles_X|MAST|MAST-3-12|MAST-3|Solenicola|Solenicola+sp.,Eukaryota,Solenicola,sp.
2211792,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collozoum|Collozoum+amoeboides,Eukaryota,Collozoum,amoeboides
2212832,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Acrosphaera|Acrosphaera+sp.,Eukaryota,Acrosphaera,sp.
2219126,Eukaryota|Opisthokonta|Fungi|Ascomycota|Saccharomycotina|Saccharomycetales|Metschnikowia|Metschnikowia+sp.,Eukaryota,Metschnikowia,sp.
2221480,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Thalassicolla|Thalassicolla+nucleata,Eukaryota,Thalassicolla,nucleata
135909,Eukaryota|Stramenopiles|Stramenopiles_X|Bacillariophyta|Bacillariophyta_X|Polar-centric-Mediophyceae|Chaetoceros|Chaetoceros+rostratus,Eukaryota,Chaetoceros,rostratus
141042,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Peridiniales|21|Peridiniaceae|Peridinium_03,Eukaryota,Peridinium,NA
2222358,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Sphaerozoum|Sphaerozoum+punctatum,Eukaryota,Sphaerozoum,punctatum
167818,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|23|Gonyaulacaceae|Alexandrium_02|affine,Eukaryota,Alexandrium,NA
100508,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|15|Gonyaulacaceae|Gonyaulax_03|polygramma,Eukaryota,Gonyaulax,NA
2234597,Eukaryota|Rhizaria|Radiolaria|Polycystinea|Collodaria-Nassellarida|Collodaria|Collosphaera|Collosphaera+globularis-huxleyi,Eukaryota,Collosphaera,globularis-huxleyi
235092,Eukaryota|Alveolata|Dinophyta|Dinophyceae|Gonyaulacales|23|Gonyaulacaceae|Alexandrium_02|affine,Eukaryota,Alexandrium,NA
